jahr,geber,politikbereich,betrag,plz,name,zweck,empfaengertyp,empfaengerid
2013,33,27,12130,23,104,24999,28,4491
2013,33,27,39071,23,104,25023,28,4491
2013,33,27,25509,23,104,1853,28,4491
2014,33,27,11100,23,104,24999,28,4491
2014,33,27,38000,23,104,25025,28,4491
2014,33,27,28000,23,104,1853,28,4491
2015,33,27,11660,23,104,24999,28,4491
2015,33,27,38250,23,104,25024,28,4491
2015,33,27,26950,23,104,1853,28,4491
2016,33,27,11660,23,104,24999,36,4491
2016,33,27,26950,23,104,1853,36,4491
2016,33,27,38250,23,104,25025,36,4491
2017,35,27,21710,23,104,1853,28,4491
2017,35,27,11665,23,104,24999,28,4491
2017,35,27,28500,23,104,25025,28,4491
2015,37,28,5474,125,8598,24060,15,4973
2015,09,18,750,193,277,19907,33,4405
2017,09,18,4000,193,277,581,33,4405
2014,09,18,4200,285,277,3573,33,4405
2015,37,28,20000,142,278,10594,15,5730
2017,36,28,1400,113,279,9429,15,6340
2017,36,28,15000,229,105,32435,15,3610
2013,37,28,10500,229,105,31506,15,3610
2014,37,28,9800,229,105,23607,15,3610
2016,29,26,38600,152,280,24,28,4654
2013,18,02,18000,315,106,28770,15,4112
2013,18,02,23400,315,106,28771,15,4112
2013,18,02,43200,315,106,28804,15,4112
2013,18,02,43200,315,106,28805,15,4112
2013,18,02,43200,315,106,28806,15,4112
2013,18,02,14400,315,106,28979,15,4112
2014,18,02,23720,315,106,28805,15,4112
2014,18,02,8322,315,106,28807,15,4112
2017,36,28,20000,229,8600,1670,15,6412
2015,02,18,3000,170,5392,28038,36,2701
2016,02,18,2800,170,5392,11037,36,2701
2017,02,18,3000,170,5392,17836,36,2701
2015,04,18,3000,170,5392,32944,36,2701
2016,04,18,5040,170,5392,10563,36,2701
2017,04,18,8080,170,5392,10563,36,2701
2017,34,23,65482,170,5392,29592,36,2701
2013,37,28,114400,229,281,19833,15,4916
2013,37,28,5000,229,281,27477,15,4916
2017,05,18,1500,168,107,22290,15,6559
2015,33,27,35000,101,108,24363,36,150
2016,33,27,29000,101,108,24364,36,150
2017,35,27,32000,101,108,24363,36,150
2013,33,27,40000,101,109,24363,28,150
2013,33,27,8000,101,109,3105,28,150
2014,33,27,37000,101,109,24363,28,150
2014,33,27,8000,101,109,3105,28,150
2017,36,28,2000,282,112,9429,15,3805
2014,37,28,2450,282,112,34337,15,3805
2015,37,28,20000,282,112,18978,15,3805
2015,37,28,2450,282,112,34338,15,3805
2016,37,28,3000,282,112,9429,15,3805
2017,36,28,110800,78,284,12620,15,4072
2013,33,27,30120,12,115,1163,28,788
2013,33,27,18240,12,115,27004,28,788
2014,33,27,34860,12,115,1164,28,788
2014,33,27,19080,12,115,27004,28,788
2016,37,28,1800,08,283,9429,15,6385
2013,37,28,106875,57,8601,12138,15,5585
2013,37,28,590925,57,8601,12139,15,5585
2017,36,28,673109,229,286,7674,15,4165
2017,36,28,621000,229,286,7678,15,4165
2017,36,28,20002500,229,286,7681,15,4165
2017,36,28,648608,229,286,12636,15,4165
2013,37,28,4005000,229,286,7679,15,4165
2013,37,28,4347000,229,286,7676,15,4165
2013,37,28,8245800,229,286,7681,15,4165
2013,37,28,738000,229,286,7683,15,4165
2013,37,28,765000,229,286,12675,15,4165
2013,37,28,432000,229,286,12672,15,4165
2013,37,28,2655000,229,286,34665,15,4165
2013,37,28,4023000,229,286,34663,15,4165
2014,37,28,4347000,229,286,7676,15,4165
2014,37,28,8245800,229,286,7681,15,4165
2014,37,28,738000,229,286,7684,15,4165
2014,37,28,765000,229,286,12675,15,4165
2014,37,28,432000,229,286,12672,15,4165
2014,37,28,3753000,229,286,12673,15,4165
2014,37,28,2385000,229,286,34665,15,4165
2016,37,28,1120500,229,286,7677,15,4165
2016,37,28,14656500,229,286,7681,15,4165
2013,26,22,2694,229,288,21924,36,1414
2015,26,22,3935,229,288,21924,36,1414
2017,26,22,2932,229,288,21924,36,1414
2013,11,22,200,229,288,36399,36,1414
2014,26,22,3635,229,288,21924,36,1414
2016,26,22,3418,229,288,21924,36,1414
2013,26,22,219,234,289,21924,36,2482
2014,26,22,265,234,289,21924,36,2482
2015,26,22,304,234,289,21924,36,2482
2016,26,22,203,234,289,21924,36,2482
2017,26,22,203,234,289,21924,36,2482
2015,26,22,819,229,290,21924,36,1479
2014,26,22,708,229,290,21924,36,1479
2015,18,02,4062,227,116,22571,15,3485
2016,18,02,4241,227,116,22571,15,3485
2017,27,02,1400,227,116,23176,15,3485
2014,37,28,15000,227,116,12284,15,3485
2015,37,28,20000,227,116,2886,15,3485
2015,37,28,15000,227,116,12284,15,3485
2016,37,28,2000,227,116,9442,15,3485
2016,37,28,3000,227,116,9443,15,3485
2016,37,28,88800,227,116,12830,15,3485
2016,37,28,20000,227,116,22756,15,3485
2013,37,28,4704,35,292,9928,15,3559
2015,37,28,3780,35,292,16990,15,3559
2015,37,28,2495,57,8602,24139,15,6435
2016,37,28,2600,57,8602,37280,15,6435
2016,37,28,719999,57,8602,12072,15,6435
2016,37,28,123405,57,8602,12329,15,6435
2014,37,10,10564,353,118,8287,00,6755
2017,27,12,321769,78,126,32396,15,3572
2013,23,12,26929,78,123,19829,15,4079
2014,23,12,13222,78,123,19828,15,4079
2017,36,28,28860,283,8603,12830,15,6495
2017,36,28,187650,23,8604,37127,15,5048
2017,36,28,160000,23,8604,37128,15,5048
2013,09,21,2250,100,293,22381,36,1761
2014,09,21,2250,100,293,22382,36,1761
2015,09,21,2250,100,293,22382,36,1761
2016,09,21,2250,100,293,22382,36,1761
2017,09,21,2250,100,293,22382,36,1761
2013,23,12,235934,78,126,32500,15,3572
2014,23,12,230064,78,126,32397,15,3572
2015,23,12,263871,78,126,32396,15,3572
2016,23,12,266503,78,126,32396,15,3572
2017,24,12,321769,78,126,32396,15,3572
2013,18,02,80300,83,127,3462,15,3378
2013,18,02,136609,83,127,3474,15,3378
2013,18,02,12262,83,127,3478,15,3378
2013,18,02,17062,83,127,3479,15,3378
2013,18,02,267320,83,127,7153,15,3378
2013,18,02,16800,83,127,7154,15,3378
2014,37,28,2550000,152,295,19833,15,5029
2014,26,22,1374,109,296,21924,36,226
2016,26,22,8390,235,296,20444,36,226
2016,26,22,1971,235,296,21924,36,226
2013,26,22,908,109,297,21924,00,6755
2015,26,22,1445,109,296,21924,36,226
2017,26,22,1914,235,296,21924,36,226
2015,37,28,20000,74,298,3680,15,6358
2015,37,28,20000,74,298,27308,15,6358
2015,37,28,20000,10,129,2997,15,6094
2015,37,28,133500,10,129,16651,15,6094
2013,37,10,6489,382,299,8277,15,4028
2013,37,10,22310,382,299,8277,15,4028
2015,37,28,20000,615,8605,3018,28,4617
2016,37,28,540000,615,8605,1811,28,4617
2013,18,02,223200,66,130,2688,36,1756
2013,18,02,36612,66,130,7364,36,1756
2013,18,02,209360,66,130,9369,36,1756
2013,18,02,446317,66,130,29699,36,1756
2013,18,02,206706,66,130,31546,36,1756
2013,18,02,51435,66,130,31547,36,1756
2013,18,02,77190,66,130,31811,36,1756
2016,37,28,66000,377,131,12620,15,6410
2017,36,28,9000,304,301,18559,36,2293
2013,37,28,10000,304,301,26921,36,2293
2013,37,28,10000,304,301,27473,36,2293
2014,37,28,7200,304,301,1927,36,2293
2014,37,28,12000,304,301,27473,36,2293
2015,37,28,7200,304,301,1927,36,2293
2015,37,28,12000,304,301,27473,36,2293
2016,37,28,4000,304,301,38261,36,2293
2016,37,28,10000,304,301,15149,36,2293
2017,07,15,5675,313,304,9778,36,2766
2017,07,15,4659,313,304,9779,36,2766
2013,16,18,12000,305,304,222,36,2766
2017,36,28,15000,313,304,1925,36,2766
2017,36,28,26300,313,304,20302,36,2766
2013,37,28,1000,305,304,12256,36,2766
2013,37,28,16400,305,304,20612,36,2766
2014,37,28,21600,313,304,20611,36,2766
2015,37,28,21600,313,304,20611,36,2766
2016,37,28,11000,313,304,1925,36,2766
2016,37,28,28100,313,304,20301,36,2766
2015,07,18,540,313,304,37644,36,2766
2015,04,23,3500,347,306,30076,36,2770
2017,36,28,3000,305,309,2442,36,2604
2017,36,28,3000,305,309,15890,36,2604
2013,37,28,2000,305,309,15889,36,2604
2014,37,28,2000,305,309,18263,36,2604
2015,37,28,2000,305,309,18264,36,2604
2016,37,28,3000,305,309,2442,36,2604
2016,37,28,3000,305,309,8727,36,2604
2017,19,04,3564,319,310,19636,36,3047
2013,37,28,175750,342,132,19833,15,5739
2014,37,28,3150000,352,133,19833,15,4034
2017,36,28,1400,164,311,9429,15,5491
2013,18,02,48402,260,134,27132,15,3191
2013,18,02,169920,260,134,31788,15,3191
2013,18,02,169920,260,134,31789,15,3191
2013,18,02,169920,260,134,31790,15,3191
2014,18,02,220,260,134,31787,15,3191
2014,18,02,59359,260,134,31790,15,3191
2013,18,02,33725,174,136,3478,36,2049
2013,18,02,65141,174,136,3479,36,2049
2013,18,02,9225,174,136,7154,36,2049
2013,18,02,155346,174,136,7157,36,2049
2013,18,02,163995,174,136,7159,36,2049
2013,18,02,33975,174,136,7161,36,2049
2014,18,02,7700,174,136,3753,36,2049
2014,18,02,15120,174,136,3754,36,2049
2014,18,02,16280,174,136,3755,36,2049
2014,18,02,6400,174,136,3757,36,2049
2015,18,02,6120,174,136,3754,36,2049
2015,18,02,15780,174,136,3755,36,2049
2015,18,02,150,174,136,3810,36,2049
2016,18,02,350,174,136,3811,36,2049
2016,08,18,750,351,2604,31184,25,4379
2016,06,18,6000,57,8606,23403,36,3009
2017,05,14,24000,164,141,23892,36,3311
2013,39,18,33500,420,142,14814,36,734
2014,18,02,55221,125,144,8835,36,827
2014,18,02,43776,125,144,8836,36,827
2014,18,02,12618,125,144,13780,36,827
2014,18,02,72898,125,144,19582,36,827
2014,18,02,1248,125,144,31292,36,827
2013,18,02,188267,125,144,8835,36,827
2013,18,02,128774,125,144,8836,36,827
2013,18,02,190563,125,144,19582,36,827
2013,18,02,15438,125,144,31292,36,827
2017,10,23,15000,125,144,2028,36,827
2017,36,28,15000,108,146,1474,15,6155
2013,37,28,15000,108,146,12717,15,6155
2013,37,28,20000,144,146,12271,15,6155
2015,37,28,152967,144,146,30086,15,6155
2015,37,28,409999,144,146,30087,15,6155
2015,37,28,2716,144,146,9429,15,6155
2016,37,28,2716,144,146,9429,15,6155
2017,00,14,26411,173,8608,19007,36,1885
2013,18,02,113850,173,8607,3069,15,5914
2013,18,02,46314,173,8607,3079,15,5914
2013,18,02,30360,173,8607,6418,15,5914
2013,18,02,522272,173,8607,7364,15,5914
2013,18,02,1005,173,8607,8089,15,5914
2013,18,02,2940,173,8607,8090,15,5914
2013,18,02,835,173,8607,8095,15,5914
2013,18,02,119826,173,8607,8811,15,5914
2013,18,02,133341,173,8607,9721,15,5914
2013,18,02,15438,173,8607,17480,15,5914
2013,18,02,25730,173,8607,17481,15,5914
2013,18,02,15438,173,8607,17484,15,5914
2013,18,02,15438,173,8607,17485,15,5914
2013,18,02,25730,173,8607,17477,15,5914
2013,18,02,1668,173,8607,17935,15,5914
2013,18,02,200181,173,8607,19632,15,5914
2013,18,02,118955,173,8607,20231,15,5914
2013,18,02,318019,173,8607,22051,15,5914
2013,18,02,117760,173,8607,25003,15,5914
2013,18,02,298779,173,8607,25032,15,5914
2013,18,02,96768,173,8607,25033,15,5914
2013,18,02,245257,173,8607,25034,15,5914
2013,18,02,110400,173,8607,25035,15,5914
2013,18,02,759859,173,8607,25037,15,5914
2013,18,02,2660,173,8607,26744,15,5914
2013,18,02,61810,173,8607,29488,15,5914
2013,18,02,5146,173,8607,29489,15,5914
2013,18,02,5146,173,8607,29490,15,5914
2013,18,02,5146,173,8607,29491,15,5914
2013,18,02,51461,173,8607,30230,15,5914
2013,18,02,36022,173,8607,34036,15,5914
2013,18,02,10292,173,8607,34037,15,5914
2013,18,02,10292,173,8607,34038,15,5914
2013,18,02,257394,173,8607,35467,15,5914
2013,18,02,15438,173,8607,35469,15,5914
2013,18,02,15438,173,8607,35470,15,5914
2013,18,02,5146,173,8607,35471,15,5914
2013,18,02,232184,173,8607,37013,15,5914
2014,18,02,1369,173,8607,05,15,5914
2014,18,02,43577,173,8607,3069,15,5914
2014,18,02,15597,173,8607,3079,15,5914
2014,18,02,13337,173,8607,6418,15,5914
2014,18,02,486180,173,8607,7301,15,5914
2014,18,02,29341,173,8607,8811,15,5914
2014,18,02,3179,173,8607,9716,15,5914
2014,18,02,38611,173,8607,9721,15,5914
2014,18,02,4061,173,8607,9718,15,5914
2014,18,02,1949,173,8607,12749,15,5914
2014,18,02,9347,173,8607,13127,15,5914
2014,18,02,19691,173,8607,13128,15,5914
2014,18,02,4330,173,8607,13129,15,5914
2014,18,02,47078,173,8607,13134,15,5914
2014,18,02,20096,173,8607,13142,15,5914
2014,18,02,8412,173,8607,13162,15,5914
2014,18,02,15921,173,8607,13163,15,5914
2014,18,02,15656,173,8607,13300,15,5914
2014,18,02,13226,173,8607,13302,15,5914
2014,18,02,20750,173,8607,13303,15,5914
2014,18,02,24380,173,8607,13304,15,5914
2014,18,02,21965,173,8607,13433,15,5914
2014,18,02,12945,173,8607,13444,15,5914
2014,18,02,4533,173,8607,13545,15,5914
2014,18,02,3271,173,8607,13546,15,5914
2014,18,02,16357,173,8607,13735,15,5914
2014,18,02,29100,173,8607,13736,15,5914
2014,18,02,21276,173,8607,13745,15,5914
2014,18,02,13818,173,8607,13746,15,5914
2014,18,02,18694,173,8607,13748,15,5914
2014,18,02,18635,173,8607,13898,15,5914
2014,18,02,12821,173,8607,13899,15,5914
2014,18,02,7477,173,8607,13965,15,5914
2014,18,02,56067,173,8607,13966,15,5914
2014,18,02,25470,173,8607,13968,15,5914
2014,18,02,2700,173,8607,17480,15,5914
2014,18,02,624,173,8607,17481,15,5914
2014,18,02,10778,173,8607,17483,15,5914
2014,18,02,3682,173,8607,17477,15,5914
2014,18,02,66589,173,8607,19632,15,5914
2014,18,02,73312,173,8607,19800,15,5914
2014,18,02,35095,173,8607,20231,15,5914
2014,18,02,110672,173,8607,22051,15,5914
2014,18,02,43132,173,8607,23061,15,5914
2014,18,02,52005,173,8607,25003,15,5914
2014,18,02,82826,173,8607,25032,15,5914
2014,18,02,24101,173,8607,25033,15,5914
2014,18,02,64486,173,8607,25034,15,5914
2014,18,02,27661,173,8607,25035,15,5914
2014,18,02,235498,173,8607,25037,15,5914
2014,18,02,2527,173,8607,28453,15,5914
2014,18,02,462,173,8607,28454,15,5914
2014,18,02,406,173,8607,28455,15,5914
2014,18,02,266,173,8607,28457,15,5914
2014,18,02,2940,173,8607,28503,15,5914
2014,18,02,428,173,8607,29191,15,5914
2014,18,02,8316,173,8607,29488,15,5914
2014,18,02,12849,173,8607,30230,15,5914
2014,18,02,5713,173,8607,32628,15,5914
2014,18,02,19262,173,8607,34036,15,5914
2014,18,02,68921,173,8607,35467,15,5914
2014,18,02,86944,173,8607,37013,15,5914
2015,18,02,721000,173,8607,7327,15,5914
2015,18,02,4206,173,8607,13127,15,5914
2015,18,02,11870,173,8607,13128,15,5914
2015,18,02,3738,173,8607,13129,15,5914
2015,18,02,6950,173,8607,13134,15,5914
2015,18,02,48377,173,8607,13142,15,5914
2015,18,02,9347,173,8607,13162,15,5914
2015,18,02,8412,173,8607,13163,15,5914
2015,18,02,13086,173,8607,13261,15,5914
2015,18,02,28548,173,8607,13300,15,5914
2015,18,02,6543,173,8607,13301,15,5914
2015,18,02,3396,173,8607,13302,15,5914
2015,18,02,1682,173,8607,13303,15,5914
2015,18,02,3660,173,8607,13304,15,5914
2015,18,02,12384,173,8607,13305,15,5914
2015,18,02,47947,173,8607,13433,15,5914
2015,18,02,19173,173,8607,13443,15,5914
2015,18,02,3781,173,8607,13444,15,5914
2015,18,02,998,173,8607,13545,15,5914
2015,18,02,21115,173,8607,13546,15,5914
2015,18,02,25704,173,8607,13735,15,5914
2015,18,02,20937,173,8607,13736,15,5914
2015,18,02,13086,173,8607,13745,15,5914
2015,18,02,5359,173,8607,13746,15,5914
2015,18,02,6059,173,8607,13747,15,5914
2015,18,02,40301,173,8607,13748,15,5914
2015,18,02,26312,173,8607,13749,15,5914
2015,18,02,3343,173,8607,13898,15,5914
2015,18,02,24289,173,8607,13899,15,5914
2015,18,02,14675,173,8607,13900,15,5914
2015,18,02,7945,173,8607,13965,15,5914
2015,18,02,15203,173,8607,13966,15,5914
2015,18,02,26639,173,8607,13967,15,5914
2015,18,02,16295,173,8607,13968,15,5914
2015,18,02,743,173,8607,28452,15,5914
2015,18,02,2045,173,8607,28453,15,5914
2015,18,02,996,173,8607,28477,15,5914
2015,18,02,209,173,8607,28478,15,5914
2015,18,02,1341,173,8607,28497,15,5914
2015,18,02,34585,173,8607,28755,15,5914
2015,18,02,24640,173,8607,28756,15,5914
2015,18,02,16380,173,8607,28825,15,5914
2015,18,02,15120,173,8607,28826,15,5914
2015,18,02,25069,173,8607,28827,15,5914
2015,18,02,13397,173,8607,28883,15,5914
2015,18,02,24926,173,8607,28978,15,5914
2015,18,02,13628,173,8607,29123,15,5914
2016,18,02,564265,173,8607,37129,15,5914
2016,18,02,4987,173,8607,2276,15,5914
2016,18,02,17191,173,8607,2420,15,5914
2016,18,02,12235,173,8607,7327,15,5914
2016,18,02,30572,173,8607,7355,15,5914
2016,18,02,637,173,8607,8091,15,5914
2016,18,02,24212,173,8607,12808,15,5914
2016,18,02,20624,173,8607,13142,15,5914
2016,18,02,26172,173,8607,13261,15,5914
2016,18,02,12672,173,8607,13300,15,5914
2016,18,02,23835,173,8607,13301,15,5914
2016,18,02,37640,173,8607,13305,15,5914
2016,18,02,41064,173,8607,13443,15,5914
2016,18,02,10812,173,8607,13546,15,5914
2016,18,02,6543,173,8607,13747,15,5914
2016,18,02,4835,173,8607,13748,15,5914
2016,18,02,39258,173,8607,13749,15,5914
2016,18,02,4646,173,8607,13899,15,5914
2016,18,02,13195,173,8607,13900,15,5914
2016,18,02,63151,173,8607,13967,15,5914
2016,18,02,71943,173,8607,16922,15,5914
2016,18,02,20610,173,8607,16925,15,5914
2016,18,02,7652,173,8607,17479,15,5914
2016,18,02,89822,173,8607,19631,15,5914
2016,18,02,43140,173,8607,23063,15,5914
2016,18,02,4952,173,8607,27225,15,5914
2016,18,02,14110,173,8607,37800,15,5914
2016,18,02,23766,173,8607,37801,15,5914
2016,18,02,82642,173,8607,37802,15,5914
2016,18,02,17276,173,8607,37821,15,5914
2016,18,02,36448,173,8607,37829,15,5914
2016,18,02,3778,173,8607,31406,15,5914
2016,18,02,6321,173,8607,35353,15,5914
2017,27,02,32749,173,8607,37129,15,5914
2017,27,02,546302,173,8607,37130,15,5914
2017,27,02,19743,173,8607,2276,15,5914
2017,27,02,20339,173,8607,2420,15,5914
2017,27,02,24721,173,8607,7354,15,5914
2017,27,02,110404,173,8607,7355,15,5914
2017,27,02,20250,173,8607,9723,15,5914
2017,27,02,13328,173,8607,10259,15,5914
2017,27,02,13503,173,8607,10882,15,5914
2017,27,02,12943,173,8607,12808,15,5914
2017,27,02,2498,173,8607,15821,15,5914
2017,27,02,22010,173,8607,15834,15,5914
2017,27,02,109010,173,8607,16922,15,5914
2017,27,02,8732,173,8607,16924,15,5914
2017,27,02,1275,173,8607,17478,15,5914
2017,27,02,13392,173,8607,17479,15,5914
2017,27,02,5281,173,8607,17482,15,5914
2017,27,02,39433,173,8607,17910,15,5914
2017,27,02,1720,173,8607,19630,15,5914
2017,27,02,81684,173,8607,19631,15,5914
2017,27,02,66918,173,8607,23063,15,5914
2017,27,02,63984,173,8607,25041,15,5914
2017,27,02,10642,173,8607,27225,15,5914
2017,27,02,55226,173,8607,37800,15,5914
2017,27,02,108,173,8607,30231,15,5914
2017,27,02,32090,173,8607,37801,15,5914
2017,27,02,583,173,8607,30234,15,5914
2017,27,02,175555,173,8607,37802,15,5914
2017,27,02,58237,173,8607,37821,15,5914
2017,27,02,153505,173,8607,37829,15,5914
2017,27,02,10688,173,8607,35468,15,5914
2017,27,02,56939,173,8607,35472,15,5914
2017,27,02,34313,173,8607,36304,15,5914
2017,19,04,3554,146,314,10128,36,2679
2017,19,04,10000,146,314,29210,36,2679
2015,20,04,3976,146,314,27704,36,2679
2016,20,04,10500,146,314,29209,36,2679
2017,36,28,3240,164,8609,9429,15,6264
2017,27,02,2584,260,8610,23284,15,6617
2015,14,07,2500,34,8611,12942,36,3063
2014,18,14,15000,34,8611,26957,36,3063
2015,18,14,15000,34,8611,26958,36,3063
2015,37,28,2550,58,312,9429,15,5699
2013,33,23,50000,222,147,17475,36,1151
2013,03,18,15000,222,147,31042,36,1151
2014,02,25,25000,222,147,25829,36,1151
2016,02,14,17250,222,147,10421,36,1151
2016,02,25,30000,222,147,37727,36,1151
2017,02,14,89110,222,147,10421,36,1151
2017,02,25,30000,222,147,37727,36,1151
2013,03,18,7500,222,147,23655,36,1151
2013,03,18,4400,222,147,27673,36,1151
2013,03,18,3000,222,147,27735,36,1151
2013,03,18,29000,222,147,35753,36,1151
2013,03,23,20000,222,147,19533,36,1151
2014,03,23,30000,222,147,36440,36,1151
2014,03,18,2450,222,147,17017,36,1151
2014,03,18,3200,222,147,19902,36,1151
2014,03,18,1900,222,147,22197,36,1151
2014,03,18,1800,222,147,32858,36,1151
2014,03,18,2000,222,147,35091,36,1151
2014,03,18,35000,222,147,35717,36,1151
2014,03,18,20000,222,147,35721,36,1151
2015,03,23,10000,222,147,31086,36,1151
2015,03,23,20000,222,147,36440,36,1151
2015,03,15,2400,222,147,36332,36,1151
2015,03,18,3000,222,147,2242,36,1151
2015,03,18,300,222,147,8806,36,1151
2015,03,18,2200,222,147,22213,36,1151
2015,03,18,2000,222,147,22789,36,1151
2015,03,18,35000,222,147,28016,36,1151
2015,03,18,20000,222,147,28019,36,1151
2015,03,18,1000,222,147,32585,36,1151
2015,03,18,1500,222,147,32847,36,1151
2015,03,18,2050,222,147,32955,36,1151
2016,03,14,1200,222,147,10958,36,1151
2016,03,15,4000,222,147,19529,36,1151
2016,03,15,9526,222,147,20074,36,1151
2016,03,18,35000,222,147,12143,36,1151
2016,03,18,3000,222,147,16949,36,1151
2016,03,18,15984,222,147,22095,36,1151
2016,03,18,7000,222,147,22234,36,1151
2016,03,18,20000,222,147,31043,36,1151
2016,03,23,9000,222,147,31086,36,1151
2016,03,23,19000,222,147,31796,36,1151
2017,03,14,1200,222,147,23748,36,1151
2017,03,15,2500,222,147,8716,36,1151
2017,03,15,28077,222,147,20074,36,1151
2017,03,15,2400,222,147,27134,36,1151
2017,03,15,5967,222,147,31492,36,1151
2017,03,18,3000,222,147,3119,36,1151
2017,03,18,5455,222,147,15265,36,1151
2017,03,18,3000,222,147,21094,36,1151
2017,03,18,5500,222,147,22080,36,1151
2017,03,18,13500,222,147,22094,36,1151
2017,03,18,37500,222,147,22062,36,1151
2017,03,18,20000,222,147,22235,36,1151
2017,03,18,3000,222,147,32602,36,1151
2017,03,23,8000,222,147,25802,36,1151
2017,03,23,11002,222,147,30988,36,1151
2017,03,23,10000,222,147,33136,36,1151
2017,04,23,67997,222,147,37809,36,1151
2017,05,18,1815,222,147,22288,36,1151
2017,05,23,15000,222,147,8726,36,1151
2013,18,02,15000,222,147,7364,36,1151
2013,18,02,29210,222,147,9861,36,1151
2013,18,02,11168,222,147,10319,36,1151
2013,18,02,15432,222,147,10320,36,1151
2013,18,02,18350,222,147,10346,36,1151
2013,18,02,147155,222,147,12408,36,1151
2013,18,02,77191,222,147,12409,36,1151
2013,18,02,22080,222,147,12545,36,1151
2013,18,02,124532,222,147,17033,36,1151
2013,18,02,5000,222,147,17488,36,1151
2013,18,02,16297,222,147,18147,36,1151
2013,18,02,10000,222,147,19106,36,1151
2013,18,02,10071,222,147,19146,36,1151
2013,18,02,139668,222,147,19541,36,1151
2013,18,02,78735,222,147,20638,36,1151
2013,18,02,25828,222,147,20869,36,1151
2013,18,02,39338,222,147,21785,36,1151
2013,18,02,84636,222,147,21980,36,1151
2013,18,02,23157,222,147,22043,36,1151
2013,18,02,36880,222,147,22217,36,1151
2013,18,02,121010,222,147,22721,36,1151
2013,18,02,77191,222,147,22722,36,1151
2013,18,02,9005,222,147,22823,36,1151
2013,18,02,41169,222,147,25806,36,1151
2013,18,02,61624,222,147,25811,36,1151
2013,18,02,66899,222,147,25812,36,1151
2013,18,02,42912,222,147,25816,36,1151
