id,label
869,Beratung + Leben GmbH
873,Berghain OstGut GmbH
874,Bergner Schmidt UG (haftungsbeschränkt)
875,Bergsteiger-Club Bärenstein e. V.
878,Berlin - Köpenick Living GmbH
7977,Verein Berlin 21 e. V.
880,Berlin 3 Services GmbH
686,BERLIN BASKETS e. V.
882,Berlin British School e.V.
883,Berlin Cricket Club e. V.
884,Berlin Cures GmbH
885,Berlin Flamingos e. V.
886,Berlin Global Village e. V.
887,Berlin Heals GmbH
888,Berlin Heart GmbH
687,BERLIN HilalSPOR e. V.
890,Berlin Music Commission eG
7399,TSB Innovationsagentur Berlin GmbH
892,Berlin Partner für Wirtschaft und Technologie GmbH
894,Berlin Postkolonial e. V.
895,Berlin Pride e. V.
896,Berlin Sluggers
898,Berlin Space Technologies GmbH
900,Berlin Textil GmbH
901,Berlin Thunderbirds e. V.
902,Berlin Tourismus & Kongress GmbH
8675,berlinbewegt e. V.
909,Berlin-Brandenburg Aerospace Allianz e. V.
910,Berlin-Brandenburg Energy Network e. V.
913,Berlin-Brandenburger Bildungswerk e. V.
911,Berlin-Brandenburger Bildungswerk (BBB) e. V.
915,Berlin-Brandenburgische Akademie der Wissenschaften (BBAW)
918,Berlin-Brandenburgisches Wirtschaftsarchiv e. V.
688,BERLIN-CHEMIE AG
1114,Berliner Wasserratten gegr. 1889 e. V.
922,Berliner Aidshilfe e.V.
923,Berliner Arbeitslosenzentrum BALZ e. V.
925,Berliner Athletik Klub 07 e. V.
940,Berliner Bäder-Betriebe
4338,Kaiser-Wilhelm-Gedächtnis-Kirchengemeinde
927,Berliner Basketball Verband e. V.
928,Berliner Basketball-Club 90 Köpenick
929,Berliner Bau- und Wohnungsgenossenschaft von 1892 eG
931,Berliner Behindertenverband e. V.
932,Berliner Beratungsdienst e. V. Wirtschaftssenioren für Berlin-Brandenburg
935,Berliner Blinden- und Sehbehindertensportverein von 1928 e. V. (abgekürzt: BBSV)
936,Berliner Blindenhörbücherei gemeinnützige GmbH
937,Berliner Bowlingsport-Verein e. V.
938,Berliner Box-Verband
942,Berliner Büchertisch e. V.
943,Berliner Bürgerbräu GmbH
944,Berliner Bürgerverein in der Gartenstadt Frohnau e. V.
946,Berliner Capella e. V.
948,Berliner Compagnie e. V.
949,Berliner Eissport Verband e. V.
951,Berliner Energieagentur GmbH
952,Berliner Ensemble GmbH
953,Berliner Entwicklungspolitischer Ratschlag e. V.
955,Berliner Familienfreunde e. V.
954,Berliner Familien-Sport-Club e. V.
956,Berliner Fecht-Club
958,Berliner Fechtclub e.V.
959,Berliner Figuralchor e. V.
960,Berliner Forum für Geschichte und Gegenwart e. V.
961,Berliner Frauenbund 1945 e. V.
963,Berliner Fraueninitiative Xanthippe e. V.
