id,label
34430,Veranstaltungen
10026,Deutsch-deutsche Literaturreihe
35302,Vortrags- und Diskussionsreihe 'Der Anfang vom Ende - Die DDR 1976 - 1989'
37058,Zuwendung als Projektförderung Seminarreihe 'Too much Information' Persönliche Daten im Internet
24672,"Mitfinanzierung des Projektes 'Geist und Macht' mit der Zielsetzung der Analyse der Politisierung in den Bereichen Kultur, Literatur und Kunst vor, während und nach dem Mauerfall"
14878,Finanzierung der satzungsgemäßen Aufgaben der Deutschen Gesellschaft e. V.
37796,satzungsgemäße Aufgaben und Wahrnehmung bestimmter Aufgaben
12953,Europameile 2014
12941,Europa ist hier - Marktstände
12967,Europe Direct Informationsrelais (EIZ)
8713,"Bundestagswahl 2017! Abstimmen, mitbestimmen, verändern"
27792,Projekt 'Stände für das Berliner Europafest am 09.05.2015'
10922,"EU- Kofinanzierung Berliner EU-Inforelais (nicht ESF/EFRE), Grundfinanzierung durch die Europäische Kommission"
19474,Interaktive Europainformationsstände
14806,Finanzierung der Durchführung der satzungsgemäßen Aufgaben der Deutschen Gesellschaft e.V.
12938,Europa im Kiez
12952,Europameile 2013 - Europa ist hier
26347,OSZ für Demokratie und Vielfalt
28426,"Qualifizierung der Schulberater*innen für Demokratiebildung & Diversity sowie Prävention gegen Diskriminierung, Gewalt, Rechtsextremismus, Rassismus und Antisemitismus für die regionale Fortbildung in Berlin"
30357,"Schulberater*innen für Demokratiebildung & Diversity sowie Prävention gegen Diskriminierung, Gewalt, Rechtsextremismus, Rassismus und Antisemitismus für die regionale Fortbildung in Berlin"
10513,Durchführung des Projekts 'Verleihung der Otto-Hahn-Friedensmedaille'
34652,Verleihung der Otto-Hahn-Friedensmedaille
10318,Dokumentation der Verleihung der Otto-Hahn-Friedensmedaille in Gold an Prof. Manfred Nowak am 17.12.2014
34653,Verleihung der Otto-Hahn-Friedensmedaille an Melinda Gates
28262,Prüfkörper
24535,"Mitfinanzierung der Renovierung der Geschäftsstelle, Neumöblierung und Anschaffung technischer Ausstattung"
10393,"Druck, Layout und Distribution der Print-Informationsmaterialien zur Ankündigung und Bewerbung der 9. Woche der Seelischen Gesundheit (10.-18. Oktober 2015)"
36026,Woche der seelischen Gesundheit
10394,"Druck, Layout und Distribution der Print-Informationsmaterialien zur Ankündigung und Bewerbung der Veranstaltungen sowie für die Durchführung einer Auftaktveranstaltung zur 10. Berliner Woche der Seelischen Gesundheit vom 10. bis 16. Oktober 2016"
10391,"Druck, Layout und Distribution der Print-Informationsmaterialien zur Ankündigung und Bewerbung der 7. Berliner Woche der seelischen Gesundheit (10. - 20.10.2013)"
10392,"Druck, Layout und Distribution der Print-Informationsmaterialien zur Ankündigung und Bewerbung der 8.Berliner Woche der seelischen Gesundheit (09. - 19.10.2014)"
24493,Mitfinanzierung der Durchführung des 17. Bundesvolkstanztreffens und des 40. Berliner Tanzfestes im September 2016 in Berlin
14805,Finanzierung der Durchführung der satzungsgemäßen Aufgaben der DIfU GmbH
36377,Zukunft der Stadt
31345,Soziale Integration von vereinsungebundenen Mädchen durch Fußball
31344,Soziale Integration von vereins-ungebundenen Mädchen durch Fußball
10470,"Durchführung des Alumnicamps futOUR für Berliner Haupt-, Gesamt und Gemeinschaftsschulschüler der 8. Jahrgangsstufe mit berufsorientiertem Schwerpunkt"
27884,Projekt Päd- Begleitprogramm Al-Farabi Musik-Akademie
255,'Kulturagenten für kreative Schulen in Berlin'
10428,"Durchführung - Berliner Ferienschulen (Sprachförderung, Bildung und Teilhabe für geflüchtete Kinder und Jugendliche)"
15248,Fortbildung der Kulturbeauftragten/Lehrkräfte im Landesprogramm 'Kulturagenten für kreative Schulen'
27640,"Programmagentur zur Umsetzung des Programms 'Berliner Ferienschulen, Sprachförderung, Bildung und Teilhabe für geflüchtete Kinder und Jugendliche'"
27641,Programmagentur zur Umsetzung des Programms 'Gemeinsam starten - Fit für die Schule Bildungsangebote für geflüchtete Kinder und Jugendliche'
27643,Programmdach 'Ganztägig bilden'
30938,Serviceagentur Ganztägig lernen Berlin
35763,Weiterleitung der Mittel an die durchführenden Institutionen zur Umsetzung der Projekte 'Gemeinsam starten - Fit für die Schule Bildungsangebote für geflüchtete Kinder u. Jugendliche'
7623,Berufsorientierungscamp Futour Plus 2014
15247,Fortbildung der Kulturbeauftragten an Kulturagentenschulen
27768,Projekt 'Planung und Organisation der Ferienschulen für neu zugewanderte Schülerinnen und Schüler ohne Deutschkenntnisse'
27806,Projekt 'Weiterleitung von Zuwendungsmitteln in privatrechtl. Form zur Durchführung von Ferienschulen für neu zugewanderte Schülerinnen und Schüler ohne Deutschkenntnisse'
30936,Serviceagentur 'Ganztägig lernen'
31148,Sommercamp futOUR 2015
33189,Träger des Kulturagentenprogramms Berlin ab 09-2015
10427,Durchführung - Berliner Ferienschulen
16806,Gemeinsam starten - Fit für die Schule Bildungsangebote für geflüchtete Kinder und Jugendliche in Not- und Gemeinschaftsunterkünften (Organisation)
16807,Gemeinsam starten - Fit für die Schule Bildungsangebote für geflüchtete Kinder und Jugendliche in Not- und Gemeinschaftsunterkünften (Weiterleitung)
21744,Kooperationsvertrag zum Programmdach 'Ganztägig bilden 2016-2018'
27638,Programmagentur (Planung und Organistation) - Berliner Ferienschulen
30937,Serviceagentur Ganztägig Lernen Berlin
31149,Sommercamp futOUR+ 2016
33188,Träger des Kulturagentenprogramms Berlin
34577,"Vergabe von Sondermitteln der BVV als Zuschuss zur Erhaltung des Grabes der Mutter von Marlene Dietrich, Josefine von Losch, auf dem Friedhof in der Stubenrauchstraße (Verlängerung des Nutzungsrechts über 20 Jahre)"
14868,Finanzierung der historischen Aufarbeitung des Schicksals des ehemaligen jüdischen Vorstandsmitgliedes Dr. Fritz Anselm Arnheim und seiner Familie sowie Präsentation der Ergebnisse und Anbringung einer Gedenktafel
14992,"Finanzierung von Instandsetzungs- und Modernisierungsmaßnahmen zur Sicherung der Betriebs-, Arbeits- und Brandschutzsicherheit in der Urania als 1. Rate"
14993,"Finanzierung von Instandsetzungs- und Modernisierungsmaßnahmen zur Sicherung der Betriebs-, Arbeits- und Brandschutzsicherheit in der Urania als 2. und letzte Rate"
15002,"Finanzierung von weitergehenden Kosten im Zusammenhang mit der Modernisierung und Instandhaltung der Urania, hier: vollständige Umsetzung des Brandschutz- und Sicherheitskonzepts zur Gewährleistung der Betriebssicherheit der Urania"
15006,Finanzierung zweier Jubiläumsprojekte anlässlich des 130. Gründungsjubiläums der Urania Berlin
8709,Bundeslehr- und Forschungsstätte der DLRG
7732,Beschaffung eines Wiederbelebungsphantoms
7734,Beschaffung von 17 bestickten Rettungswesten
37085,"Zuwendung zur Beschaffung von Ausbildungsequipment,und Ausrüstungsgegenständen für den Sanitätsdienst und die Öffentlichkeitsarbeit"
11178,Einsatz- und Ausbildungsmittel
33088,Trainingslager in Sonneberg (SM 15-20)
33086,Trainingslager 2016 in Radebeul (SM16-42)
14851,Finanzierung der Umgestaltung des Übernachtungsbereiches und der Schaffung eines neuen Seminarraumes im Siegfried-John-Haus der DLRG-Berlin sowie zur Erneuerung der Funkleitzentrale inkl. der Anschaffung von digitalen Funkgeräten als 2. und letzte Rate
35897,Wiederinbetriebnahme des Bewegungsbads im Vivantes Klinikum Neukölln für Gesundheitsfördernde Angebote
24622,Mitfinanzierung des Baus eines neuen 'Aqua-Thermal-Kryo-Centers (Generationenbad)' im Bezirk Tempelhof-Schöneberg als 1. Rate
24623,Mitfinanzierung des Baus eines neuen 'Aqua-Thermal-Kryo-Centers (Generationenbad)' im Bezirk Tempelhof-Schöneberg als 2. und letzte Rate
36063,Wohnortnahe psychosoziale Beratung und Hilfen zur Selbsthilfe für rheumakranke Menschen
7958,Besuchsdienst für schwerst rheumakranke Menschen
36064,Wohnortnahe psychosoziale Beratung und Hilfen zur Selbsthilfe rheumakranker Menschen
7953,Besuchsdienst (Begleit- und Lotsendienst)für schwerst rheumakranke Menschen
7952,Besuchsdienst (Begleit- und Lotsendienst) für schwerstrheumakranke Menschen
7951,Besuchsdienst (Begleit- und Lotsendienst) für schwerst rheumakranke Menschen
30406,Schule im Wald II
30410,Schule/Kita im Wald - Patenförsterprojekt
34742,Verstetigung Kita und Schulen im Wald
30403,Schule im Wald
30404,Schule im Wald - QM Reuterplatz
30405,Schule im Wald - QM Schillerpromenade
8526,Bildungsverbundprojekt „Schule im Wald – Kinder erleben Natur'
11880,Entwicklung eines modularen Reststoffverwertungssystems auf Basis biogener Reststoffe
32430,System- und Anlagenkonzept für eine Turbomaschinen-basierte KWK-Anlage
24471,"Mitfinanzierung der Ausstattung der Rettungsfahrzeuge, der Kriseninterventionsteams und der Notfallseelsorge in Berlin mit Teddybären für Kinder in Notlagen"
30021,STEUERUNG - SicherheiT kritischer infrastrukturEn in UnsichERer UmgebuNG_41
33609,UNESCO-Welterbestätten / Siedlungen der Moderne - Hufeisensiedlung
33612,UNESCO-Welterbestätten II / Siedlungen der Moderne - Weiße Stadt
36073,Wohnumfeldgestaltung Hellersdorfer Promenade
10467,Durchführung des 'Berliner Künstlerprogramms'
7979,Betontechnische Sanierung des Kletterfelsens
12933,EuroBasket
32685,Teilhabeprogramm 'Basketball: ALLE inklusive!'
32686,Teilhabeprogramm 'Basketball: ALLE inklusive'
36470,Zuschuss f. Teilnahme der männlichen U14-Jugend an den Deutschen Meisterschaften in München
18420,IPC Europameisterschaft Leichtathletik 2018 (Anteil in 2017)
24532,Mitfinanzierung der Preisverleihung des Deutschen Theaterpreises 'DER FAUST 2013' im November 2013 in Berlin
29962,SING! Radiale Nacht im Rahmen des Berliner Chorfestivals chor@berlin
9371,Chor @Berlin2015
14890,"Finanzierung des Aufbaus des Deutschen Chorzentrums und der kulturellen Standortentwicklung am Heimathafen Neukölln mittels Schaffung einer räumlichen Infrastruktur (Ausbau, Sanierung und Erstausstattung) für die Arbeit des Berliner Chorverbandes sowie e"
30371,Schuldner- und Insolvenzberatung für Steglitz-Zehlendorf
30380,Schuldner-und Insolvenzberatung Tiergarten
16153,"Förderung der Schuldner- und Insolvenzberatungsstelle in Reinickendorf, Schuldner- und Insolvenzberatung: Wirtschaftssozialarbeit, Finanz- und Budgetberatung, Ökonomische Kriseninter-ventionsmöglichkeiten, Hilfe bei der Tilgung der Verbindlichkeiten (Schu"
16156,"Förderung der Schuldner- und Insolvenzberatungsstelle, Wirtschaftssozialarbeit, Finanz- und Budgetberatung, Ökonomische Kriseninterventionsmöglichkeiten, Hilfe bei der Tilgung der Verbindlichkeiten (Schuldenregulierung) für Familien und Einzelpersonen"
16155,"Förderung der Schuldner- und Insolvenzberatungsstelle, Wirtschaftssozialarbeit, Finanz- und Budgetberatung, Ökonomische Kriseninterventionsmöglichkeiten usw. - Schließung der Tariflücke zum TV-L"
25442,Musikfestival 'young euro clasic'
36200,Young Euro Classic 2016
36201,Young Euro Classic 2017
24698,Mitfinanzierung des Projektes 'young.euro.classic - Europäischer Musik Sommer Berlin' im Kalenderjahr 2013 als 3. Rate
24819,Mitfinanzierung weiterer Kosten beim Projekt 'young.euro.classic - Europäischer Musik Sommer Berlin' im Kalenderjahr 2014
12935,Eurodeaf Handball
15249,Fortbildung der ehrenamtlichen Richter/innen
15252,Fortbildung für ehrenamtliche Richterinnen
15250,Fortbildung ehrenamtlicher Richter/innen
14896,Finanzierung des Austauschs und der Installation einer Beameranlage sowie die Anschaffung von Headsets für die bereits genutzte Audioanlage
21557,Kontakt- und Beratungsstelle Wildenbruchstraße 80
17613,Hallenhockey WM 2018 (Anteil 2017)
6777,Beratung gemäß § 8 SGB VIII
18079,Hilfen bei Gewalt in der Familie
20364,Kampagne Schütteltrauma in Berlin
16370,Förderung von Arbeitsverhältnissen - Initiative Kulturarbeit -Neukölln- Helfer Veranstaltungsorganisation in Kultureinrichtungen
22826,Leichtathletik EM 2018 (Anteil 2017)
22828,Leichtathletik Europameisterschaft 2018
8360,Bewerbung um die Europameisterschaften in der Leichtathletik 2018 in Berlin
22827,Leichtathletik EM 2018 - Vorlaufkosten
24591,"Mitfinanzierung des 'Landwirtschaft-Macht-Essen' - Kongresses, 2. Kongress der 'Wir haben es satt!' - Bewegung"
35362,Wahrnehmung Zentraler Aufgaben im Rahmen der Spitzenverbandsförderung gemäß Rahmenfördervertrag vom 16.12.2010 und Anlagen
16970,Geschäftsstelle des Beirates für Zusammenhalt beim Paritätischen Wohlfahrtsverband LV Berlin e.V. Sie soll den Beirat in seiner Arbeit für die Belange von Flüchtlingen sowohl konzeptionell als auch administrativ unterstützen. Sie soll mit einem Leiter und
33690,Umsetzung Masterplan Integration und Sicherheit zur niedrigschwelligen Unterstützung gemeinwohlorientierter Organisationen/Initiativen in der Flüchtlingshilfe/Integration
33689,Umsetzung Masterplan Integration und Sicherheit zur niedrigschwelligen Unterstützung gemeinwohlorientierter Initiativen in der Arbeit mit geflüchteten Menschen
35361,Wahrnehmung Zentraler Aufgaben im Rahmen der Spitzenverbandsförderung gemäß Rahmenfördervertrag vom 04.11.2015 und Anlagen
14864,"Finanzierung der geplanten 'Berliner Kampagne für ein trägerübergreifendes Beratungs- und Testangebot zu HIV/AIDS, Syphilis und HCV' für einen Zeitraum von drei Jahren als 2. Rate"
35445,Wege der Erinnerung - Handreichung zur selbstständigen Erkundung der NS-Medizin in Berlin
24561,Mitfinanzierung der Weiterentwicklung und Überarbeitung des virtuellen Mahnmals www.gedenkort-T4.eu als barrierefreien mehrsprachigen und virtuellen Informationsort
14792,"Finanzierung der 'Berliner Kampagne für ein trägerübergreifendes Beratungs- und Testangebot zu HIV/AIDS, Syphilis und HCV' für einen Zeitraum von drei Jahren als 3. und letzte Rate"
29777,Rugby Länderspiel
8592,Bogenschießen Weltcup (Anteil in 2017)
8593,Bogenschießen Weltcup 2017 - Vorlaufkosten
10051,Deutsche Meisterschaften im Schwimmen
12962,Europameisterschaften im Schwimmen
14134,FINA Weltcup
10041,Deutsche Kurzbahnmeisterschaft
9592,DKM Schwimmen
9594,DM Schwimmen
31791,Staatsbürgerinnenverband e. V. Herausgabe einer Broschüre
14350,Fachtagung im Rahmen der 15 Jahr Feier des Deuntschen; Staatsbürgerinnen-Verbandes e. V.
16930,German Open im Rollstuhltennis
18305,IDM German Open im Rollstuhltennis
16929,German Open
18474,ITTF World Tour German Open im Tischtennis
24782,Mitfinanzierung eines Konzertes 'Streichquartette aktuell' mit dem Minguet Quartett und der Sopranistin Laura Aikin im Werner-Otto-Saal des Konzerthauses Berlin im Herbst 2016
26046,Neue Musik / Berliner Komponisten und Gäste
21492,Komponisten aus Berlin und Warschau / Ein musikalischer Dialog
36241,Zeitbrücken / Hildegard von Bingen und Berliner Klänge - ein musikalischer Dialog
70,'Berliner und polnische Komponisten / ein musikalischer Dialog'
19797,Intitiative Kulturarbeit - Berlin Steglitz-Zehlendorf
19744,Internationales Deutsches Turnfest 2017
19745,Internationales Deutsches Turnfest 2017 - Vorlaufkosten
19743,Internationales Deutsches Turnfest
10061,Deutscher Volkshochschultag 2016
17204,Grand Slam Turnier Beach Volleyball
14781,Final Four Volleyball Champions League
28389,Qualifikationsturnier Rio 2016 im Volleyball der Männer
14800,Finanzierung der Ausstellung 'our house yesterday' im Rahmen des Projektes der WerkBundStadt zum Werkbundtag im September 2016
14568,"Fassbinder - JETZT. Werkstatt, Film und Videokunst"
17586,HIT_26
33205,TweekRecommender
10937,Early Trend Radar
24457,Mitffinanzierung der geplanten Theaterproduktion 'Alice im Wunderland' im Mai 2014 in Berlin
33850,Unterhaltung des DHI e. V. sowie der ihm angeschlossenen Forschungsinstitute und -abteilungen des Handwerks
33852,Unterhaltung des Deutsches Handwerksinstitut sowie der ihm angeschlossenen Forschungsinstitute und -abteilungen des Handwerks
10066,"Deutsches Zentrum für Herz-Kreislauf-Forschung (DZHK), Länderanteil für Partnereinrichtung DHZ Berlin"
35136,Von Detlef Sierck zu Douglas Sirk - Eine Karriere zwischen Ufa und Hollywood
10405,Druckkostenzuschuss 'Die Jugendhilfe im Berliner Stadtbezirk Lichtenberg (1945-1989)'
13043,Externe Begleitung der UN-Behindertenrechtskonvention im Land Berlin durch die Monitoring-Stelle zur UN-Behindertenrechtskonvention
27936,Projekt: 'Monitoring-Stelle Berlin'
25321,Monitoring-Stelle Berlin
36466,Zuschuss der Länder zur Finanzierung des Normenausschusses Bauwesen
26243,"Normenausschuss Bauwesen, Normenausschuss Bauwesen CEN/BMWI, Normenausschuss Bauwesen CEN/EU 2013"
36724,Zuschuss zur Finanzierung des Normenausschusses Bauwesen
27837,Projekt EBikePendeln (Pedelec-Korridor)
15237,Forschungsprojekt-Hauptstudie
15238,Forschungsprojekt-Vorstudie
37792,satzungsgemäße Aufgaben
37795,satzungsgemäße Aufgaben des difu und übertragene Aufgaben
14877,Finanzierung der satzungsgemäßen Aufgaben der DIfU gGmbH
37799,satzungsgemäße und übertragene Aufgaben des difu
15236,Forschungsprojekt Pedelec-Korridor (Hauptstudie)
18924,Institutionelle Förderung im Rahmen der Gemeinschaftsfinanzierung -SOEP-
18916,Institutionelle Förderung im Rahmen der Gemeinschaftsfinanzierung (DIW)
18918,Institutionelle Förderung im Rahmen der Gemeinschaftsfinanzierung (SOEP)
18923,Institutionelle Förderung im Rahmen der Gemeinschaftsfinanzierung -DIW-
18917,Institutionelle Förderung im Rahmen der Gemeinschaftsfinanzierung (Deutsches Institut für Wirtschaftsforschung e. V. - DIW -)
18922,Institutionelle Förderung im Rahmen der Gemeinschaftsfinanzierung (Sozio-oekonomische Panel - SOEP -)
10063,Deutsches Konsortium für Translationale Krebsforschung (DKTK) = Dt. Zentrum f. Gesundheitsforschung (DZG)
2501,Anteil des Landes Berlin an der Finanzierung des Deutschen Konsortiums für Translationale Krebsforschung (DKTK) für Partnerstandort Berlin
2502,Anteil des Landes Berlin an der Finanzierung des Deutschen Konsortiums für Translationale Krebsforschung (DKTK) für den Partnerstandort Berlin
27770,Projekt 'Pressechronik 1933 - Aufbereitung von Dokumenten und Materialien'
14843,Finanzierung der Präsentation der zu Gunsten des Landes Berlin erworbenen KIOSK-Sammlung im Ullsteinhaus Berlin
14901,Finanzierung des Erwerbs der Kiosk-Sammlung zur Geschichte der Fotoreportage von Robert Lebeck zu Gunsten des Landes Berlin
2123,Aktive Lebensgestaltung in Einrichtungen der Pflege
9608,DRK - 'Mobi-Dienst(R)' Mobilitätshilfedienst Friedrichshain-Kreuzberg
25083,Mobilitätshilfedienst für ältere und behinderte Menschen in Friedrichshain-Kreuzberg
20174,Jugendladen Wedding
19119,Integrationsfonds 2017 - 'partnership 4 refugees' - workshop für Mädchen
33629,"Uhrturm, Spandauer Damm 116-130"
10555,Durchführung von Fortbildungsveranstaltungen für Fach- und Führungskräfte primär aus kleinen und mittleren Unternehmen der Tourismuswirtschaft
14786,Finanzielle Förderung der Stiftung
37257,d)DZI-allgemein
18899,Institutionelle Förderung - Anteilige Deckung der Personal- und sachkosten für Leistungen des DZI in den Bereichen a)Literaturdokumentation b)Bilbliothek c)Verlag d)DZI allgemein
18898,Institutionelle Förderung - Anteilige Deckung der Personal- und Sachkosten für Leistungen des DZI in den Bereichen a)Literaturdokumentation b)Bibliothek c)Verlag d) DZI allgemein
10231,"Digitalisierung der Deutschen Zeitschrift für Wohlfahrtspflege, Jahrgänge 1924 bis 1933 sowie 1934 bis 1944"
10064,"Deutsches Zentrum für Herz-Kreislauf-Forschung (DZHK), Länderanteil für Geschäftsstellenprojekte"
18900,Institutionelle Förderung der DZHW gemäß Programmbudget 2017
2503,Anteil des Landes Berlin an der Finanzierung des Deutschen Zentrums für Luft- und Raumfahrt (DLR)
31223,Sonderzuwendung Mietkosten für DLR-Einrichtungen im IGZ Berlin-Adlershof
31224,Sonderzuwendung Mietkosten für DLR-Einrichtungen im Innovations- und Gründerzentrum Berlin-Adlershof
31225,Sonderzuwendung Mietkosten für Einrichtungen des Deutschen Zentrums für Luft- und Raumfahrt e. V. im Innovations- und GründerZentrum Berlin-Adlershof
10067,Deutsches Zentrum für Neurodegenerative Erkrankungen (DZNE) = Deutsches Zentrum für Gesundheitsforschung (DZG)
2500,Anteil des Landes Berlin an der Finanzierung des DZNE für den Partnerstandort Berlin
2504,Anteil des Landes Berlin an der Finanzierung des Deutschen Zentrums für Neurodegenerative Erkrankungen e. V. für den Partnerstandort Berlin
22138,Kulturprogramm im Kulturzug Berlin-Breslau
27733,Projekt 'Kulturprogramm im Kulturzug 2017'
17647,Handarbeiten und Werken für Groß und Klein (Programm Soziale Stadt)
19571,Interkulturelle Lesepaten (Programm Soziale Stadt)
24490,Mitfinanzierung der Deutsch-Skandinavischen-Orchesterwoche 2013/2014 vom 26.12.2013 bis 08.01.2014
24488,Mitfinanzierung der Deutsch-Skandinavischen Orchester-Woche 2015/2016 mit dem Titel 'Kullervo Goes Berlin'
24489,Mitfinanzierung der Deutsch-Skandinavischen Orchester-Woche 2017/2018 mit dem Titel 'DER KLANG DER BERGE'
16804,Gemeinsam religiöse Geschichten erzählen
19781,Interreligiöse Reihe im Dezember
27725,Projekt 'Juden und Muslime in Berlin…'
15968,"Frühphasenvorhaben (Frühphase 1, Zuschuss)"
23690,Markteinführung des extraktiven Re-usings von industriell implementierten Biaryldiphosphin-Hydrierkatalysatoren 10156572
23691,Markteinführung des extraktiven Re-usings von industriell implementierten Biaryldiphosphin-Hydrierkatalysatoren 10157347
12782,Erweiterung Service-Angebot
19059,Integration von deZemVis und deZemKey in ein Dashboard
18800,Innovatives Design und Funktionalität für ein nutzerkonfigurierbares Dashboard und Spezialvisualisierung
11667,Entwicklung einer softwaregestützten Datenschutzauditierung
11666,Entwicklung einer softwaregestützten Auditierung eines Notfallmanagementsystems
12330,Erforschung effizienter mathematischer Methoden zur Modellkalibrierung und Unbestimmtheitsabschätzung in Umweltsituationen (MUSI)
21180,Kita Wilhelmstraße 116 / 117 : umfassende Sanierung des Hauptgebäudes
21181,Kita Wilhelmstraße 116 / 117: umfassende Sanierung des Hauptgebäudes
10105,Diakonie-Sozialstation Hellersdorf/Marzahn
28296,Psychosoziale Kontakt- und Beratungsstelle Gropiusstadt
31088,SoFJA
16211,Förderung junger Geflüchteter und Zuwanderer zur Integration in Arbeit und Qualifizierung
3307,Ausbau von Kiezmütterprojekten - Koordinierung und Entwicklung von Qualitätsstandards im Prognoseraum Moabit
20629,KiBiz - Kinder im Beusselkiez B8 - Haus für junge Menschen
21308,Klubmobil
13463,FAV - Kiezmütter Moabit
28820,Qualifizierung vor Beschäftigung - Frauen auf dem Weg - Basisqualifikation Kiezmütter
20859,Kiezmütter für Mitte
28392,Qualifiziert engagiert in Moabit West
10107,Diakonie-Station Friedrichsfelde
10108,Diakonie-Station Pankow/Weißensee
3246,Ausbau des niedrigschwelligen Betreuungsangebot
10113,Diakoniestation Pankow/weißensee
17622,Haltestelle Diakonie Hellersdorf/Marzahn
3283,Ausbau des niedrigschwelligen Betreuungsangebotes: Projekt Haltestelle Diakonie Lichtenberg
10112,Diakoniestation Pankow/Weißensee
10086,Diakonie Haltestelle Hellersdorf/Marzahn
27834,Projekt Diakonie Haltestelle Lichtenberg
10087,Diakonie Haltestelle Hellersdorf/Marzahn Alltagsunterstützende Angebote für pflegebedürftige Menschen
10092,Diakonie Haltestelle Pankow/Weißensee Alltagsunterstützende Angebote für pflegebedürftige Menschen
27835,Projekt Diakonie Haltestelle Lichtenberg- Alltagsunterstützende Angebote für pflegebedürftige Menschen
32091,Steigerung der Lebensqualität der Senioren in Seniorenheimen
33124,Treff- und Beratungsstelle to spiti - zentrum für griechische Frauen und ihre Familien
17628,Haltestelle Diakonie Neukölln Süd und Köpenick
17630,Haltestelle Diakonie Neukölln/Treptow
17629,Haltestelle Diakonie Neukölln-Süd und Köpenick
17633,Haltestelle Diakonie Tempelhof-Schöneberg
17636,Haltestelle Neukölln/Treptow
17627,Haltestelle Diakonie Neukölln / Treptow
10090,Diakonie Haltestelle Neukölln / Treptow
10091,Diakonie Haltestelle Neukölln Süd und Köpenick
10096,Diakonie Haltestelle Tempelhof-Schöneberg
10756,EGZ Eingliederungszuschuss für Ältere §88 - Hauswirtschaft und Hol- u. Bringedienst in der ambulanten Pflege
13769,FAV - Seniorentreff Mehringplatz 5
30903,Seniorentreff Mehringplatz 5
30902,Seniorentreff MP5
10106,Diakonie-Sozialstation Kreuzberg
10109,Diakonie-Station Tiergarten
10088,Diakonie Haltestelle Kreuzberg
10097,Diakonie Haltestelle Tiergarten
17623,Haltestelle Diakonie Kreuzberg
10089,Diakonie Haltestelle Kreuzberg - alltagsunterstützende Angebote für pflegebedürftige Menschen
10100,Diakonie Haltestelle-Tiergarten
3493,Ausflug in den Tierpark
17621,Haltestelle Diakonie Charlottenburg
37413,geistigen Behinderung -
37702,"mit einer geistigen Behinderung -, sowie (beantragt) alle Pflegebedürftigen mit einer Pflegestufe"
3297,"Ausbau niedrigschw. Betreuungsangebote zur Unterstützung alleinlebender älterer pflegebedürftiger Menschen mit einer Demenz oder einer psychischen Erkrankung, sowie Kinder und Erwachsene mit einer geistigen Behinderung -, sowie alle Pflegebedürftigen mi"
10110,Diakonieladen Rubensstraße - Lebensmittelausgabestelle
17631,Haltestelle Diakonie Spandau
17635,Haltestelle Diakonie-Perspektiven für Menschen mit Demenz
10084,Diakonie Haltestelle - Perspektiven für Menschen mit Demenz
10099,Diakonie Haltestelle Zehlendorf
17619,Haltestelle Diakonie - Standort Zehlendorf
17632,Haltestelle Diakonie Standort Frohnau
17618,Haltestelle Diakonie
10085,Diakonie Haltestelle Frohnau
10083,Diakonie Halstestelle Frohnau
11480,Entschädigung für ehrenamtliche Mitarbeiter/innen im Mobilitätshilfedienst von März bis Juni
2288,Ambulate Hilfsangebote für ältere Menschen
6690,Begleitung und Unterstützung älterer Menschen
9128,Bürogehilfe/-gehilfin im Rahmen von zusätzlichen Betreuungsangeboten für die in der Mobilität eingeschränkte ältere Menschen
9129,Bürogehilfe/-gehilfin im Rahmen zusätzlicher Betreuungsangebote für die in der Mobilität eingeschränkte ältere Menschen
14357,Fahrdienste für in der Mobilität eingeschränkte ältere Menschen I
14358,Fahrdienste für in der Mobilität eingeschränkte ältere Menschen II
14359,Fahrdienste für in der Mobilität eingeschränkte ältere Menschen III
22396,Küchen-/Hauswirtschaftskraft im Cafe Markus
14356,Fahrdienste für in der Mobilität eingeschränkte ältere Menschen
13099,FAV - Ambulante Hilfsangebote für ältere Menschen
13170,FAV - Bürogehilfe/-gehilfin
13234,FAV - Fahrdienste für in der Mobilität eingeschränkte ältere Menschen
13536,FAV - Küche- / Hauswirtschaftskraft im Café Markus
2277,Ambulante Hilfsangebote für ältere Menschen
25071,Mobilitätshilfedienst Marzahn-Hellersdorf
25098,Mobilitätshilfedienste Berlin-Steglitz-Zehlendorf
25093,"Mobilitätshilfedienst für ältere, behinderte und chronisch kranke Menschen"
10082,Diakonie -Station Steglitz und Lankwitz
10094,Diakonie Haltestelle Steglitz
10095,Diakonie Haltestelle Steglitz - Alltagsunterstützende Angebote für pflegebedürftige Menschen
17624,Haltestelle Diakonie Lankwitz
10101,Diakonie-Haltestelle Lankwitz - Alltagsunterstützende Angebote für pflegebedürftige Menschen -
17625,Haltestelle Diakonie Lankwitz-Perspektiven für Menschen mit Demenz
10103,Diakonie-Haltestelle Lankwitz -Perspektiven für Menschen mit Demenz
10102,Diakonie-Haltestelle Lankwitz -Alltagsunterstützende Angebote für pflegebedürftige Menschen-
32673,Tee- und Wärmestube Weisestraße
33589,UGRAK türkische Seniorengruppe
31885,Stadtteilmütter
31778,Spätaussiedlerberatung
26121,Neuzuwanderer zur Integration in Arbeit und Qualifizierung
31893,Stadtteilmütter in Neukölln - Generation VI
31890,Stadtteilmütter in Neukölln (FAV II)
6882,Beratung von Klienten arabischer Muttersprache in der psychosozialen Beratungsstelle 'Al-Muntada'
