jahr,geber,politikbereich,betrag,plz,name,zweck,empfaengertyp,empfaengerid
2013,16,02,15438,167,1428,18934,39,1866
2013,16,02,5146,167,1428,18935,39,1866
2013,16,02,5146,167,1428,18936,39,1866
2013,16,02,5146,167,1428,18938,39,1866
2013,16,02,5146,167,1428,18939,39,1866
2013,16,02,5146,167,1428,18940,39,1866
2013,16,02,5146,167,1428,18941,39,1866
2013,16,02,5146,167,1428,18942,39,1866
2013,16,02,5146,167,1428,26041,39,1866
2013,16,02,5146,167,1428,26042,39,1866
2013,16,02,10292,167,1428,26043,39,1866
2013,16,02,5146,167,1428,26044,39,1866
2013,16,02,5146,167,1428,26045,39,1866
2013,16,02,5146,167,1428,26046,39,1866
2013,16,02,5146,167,1428,26047,39,1866
2013,16,02,5146,167,1428,26048,39,1866
2013,16,02,771,167,1428,26049,39,1866
2013,16,02,30876,167,1428,26050,39,1866
2013,16,02,5146,167,1428,26051,39,1866
2013,16,02,5146,167,1428,26052,39,1866
2013,16,02,5146,167,1428,26037,39,1866
2013,16,02,5146,167,1428,26038,39,1866
2013,16,02,5146,167,1428,26039,39,1866
2013,16,02,46315,167,1428,26040,39,1866
2013,16,02,5146,167,1428,26054,39,1866
2013,16,02,108452,167,1428,27870,39,1866
2013,16,02,15838,167,1428,27871,39,1866
2014,16,02,33902,167,1428,6494,39,1866
2014,16,02,6613,167,1428,6590,39,1866
2014,16,02,35986,167,1428,11688,39,1866
2014,16,02,10512,167,1428,11848,39,1866
2014,16,02,47307,167,1428,12028,39,1866
2014,16,02,2804,167,1428,12031,39,1866
2014,16,02,84387,167,1428,12077,39,1866
2014,16,02,2914,167,1428,12079,39,1866
2014,16,02,4159,167,1428,12081,39,1866
2014,16,02,3988,167,1428,12082,39,1866
2014,16,02,3738,167,1428,12083,39,1866
2014,16,02,13086,167,1428,12084,39,1866
2014,16,02,11216,167,1428,12085,39,1866
2014,16,02,3660,167,1428,12086,39,1866
2014,16,02,2913,167,1428,12087,39,1866
2014,16,02,6722,167,1428,12088,39,1866
2014,16,02,46081,167,1428,12308,39,1866
2014,16,02,46735,167,1428,12313,39,1866
2014,16,02,3271,167,1428,12314,39,1866
2014,16,02,2477,167,1428,12315,39,1866
2014,16,02,2212,167,1428,12316,39,1866
2014,16,02,3333,167,1428,12310,39,1866
2014,16,02,3186,167,1428,12317,39,1866
2014,16,02,1511,167,1428,12638,39,1866
2014,16,02,15974,167,1428,18905,39,1866
2014,16,02,1460,167,1428,18906,39,1866
2014,16,02,955,167,1428,18907,39,1866
2014,16,02,964,167,1428,18908,39,1866
2014,16,02,1068,167,1428,18909,39,1866
2014,16,02,1852,167,1428,18910,39,1866
2014,16,02,1614,167,1428,18911,39,1866
2014,16,02,1922,167,1428,18912,39,1866
2014,16,02,3310,167,1428,18913,39,1866
2014,16,02,1001,167,1428,18914,39,1866
2014,16,02,1975,167,1428,18915,39,1866
2014,16,02,3414,167,1428,18916,39,1866
2014,16,02,1425,167,1428,18917,39,1866
2014,16,02,12709,167,1428,18918,39,1866
2014,16,02,4305,167,1428,18919,39,1866
2014,16,02,430,167,1428,18920,39,1866
2014,16,02,481,167,1428,18921,39,1866
2014,16,02,1928,167,1428,18922,39,1866
2014,16,02,1909,167,1428,18923,39,1866
2014,16,02,1441,167,1428,18924,39,1866
2014,16,02,2067,167,1428,18925,39,1866
2014,16,02,1108,167,1428,18926,39,1866
2014,16,02,365,167,1428,18927,39,1866
2014,16,02,970,167,1428,18928,39,1866
2014,16,02,3325,167,1428,18929,39,1866
2014,16,02,3541,167,1428,18930,39,1866
2014,16,02,8548,167,1428,18931,39,1866
2014,16,02,310,167,1428,18938,39,1866
2014,16,02,462,167,1428,18939,39,1866
2014,16,02,1882,167,1428,26041,39,1866
2014,16,02,955,167,1428,26042,39,1866
2014,16,02,6413,167,1428,26043,39,1866
2014,16,02,2501,167,1428,26044,39,1866
2014,16,02,3414,167,1428,26045,39,1866
2014,16,02,964,167,1428,26046,39,1866
2014,16,02,222,167,1428,26047,39,1866
2014,16,02,3414,167,1428,26048,39,1866
2014,16,02,19063,167,1428,26050,39,1866
2014,16,02,3310,167,1428,26051,39,1866
2014,16,02,3541,167,1428,26052,39,1866
2014,16,02,1460,167,1428,26037,39,1866
2014,16,02,2741,167,1428,26038,39,1866
2014,16,02,421,167,1428,26039,39,1866
2014,16,02,2495,167,1428,26040,39,1866
2014,16,02,4321,167,1428,26054,39,1866
2014,16,02,1231,167,1428,27870,39,1866
2015,16,02,45058,167,1428,6493,39,1866
2015,16,02,6804,167,1428,6494,39,1866
2015,16,02,6542,167,1428,11688,39,1866
2015,16,02,1869,167,1428,11848,39,1866
2015,16,02,12448,167,1428,12028,39,1866
2015,16,02,9347,167,1428,12029,39,1866
2015,16,02,4922,167,1428,12030,39,1866
2015,16,02,2336,167,1428,12031,39,1866
2015,16,02,15359,167,1428,12077,39,1866
2015,16,02,13086,167,1428,12078,39,1866
2015,16,02,6652,167,1428,12080,39,1866
2015,16,02,1402,167,1428,12081,39,1866
2015,16,02,467,167,1428,12082,39,1866
2015,16,02,1402,167,1428,12083,39,1866
2015,16,02,9206,167,1428,12084,39,1866
2015,16,02,9347,167,1428,12085,39,1866
2015,16,02,1869,167,1428,12086,39,1866
2015,16,02,2336,167,1428,12087,39,1866
2015,16,02,34101,167,1428,12089,39,1866
2015,16,02,4019,167,1428,12090,39,1866
2015,16,02,3737,167,1428,12091,39,1866
2015,16,02,5327,167,1428,12092,39,1866
2015,16,02,3271,167,1428,12093,39,1866
2015,16,02,9347,167,1428,12308,39,1866
2015,16,02,4673,167,1428,12313,39,1866
2015,16,02,1869,167,1428,12314,39,1866
2015,16,02,2804,167,1428,12315,39,1866
2015,16,02,3271,167,1428,12316,39,1866
2015,16,02,8225,167,1428,12309,39,1866
2015,16,02,1869,167,1428,12310,39,1866
2015,16,02,4439,167,1428,12311,39,1866
2015,16,02,2679,167,1428,12312,39,1866
2015,16,02,4206,167,1428,12320,39,1866
2015,16,02,12618,167,1428,12318,39,1866
2015,16,02,7921,167,1428,12319,39,1866
2015,16,02,4922,167,1428,12321,39,1866
2015,16,02,1168,167,1428,12322,39,1866
2015,16,02,5556,167,1428,12636,39,1866
2015,16,02,5538,167,1428,12637,39,1866
2015,16,02,3989,167,1428,12638,39,1866
2015,16,02,5608,167,1428,12639,39,1866
2015,16,02,19178,167,1428,12640,39,1866
2015,16,02,5608,167,1428,12641,39,1866
2015,16,02,5608,167,1428,12662,39,1866
2015,16,02,5538,167,1428,12663,39,1866
2015,16,02,3496,167,1428,12664,39,1866
2015,16,02,11207,167,1428,12665,39,1866
2015,16,02,2804,167,1428,12666,39,1866
2015,16,02,5533,167,1428,12667,39,1866
2015,16,02,31354,167,1428,12668,39,1866
2016,16,02,46927,167,1428,6575,39,1866
2016,16,02,13086,167,1428,12029,39,1866
2016,16,02,11683,167,1428,12030,39,1866
2016,16,02,25766,167,1428,12078,39,1866
2016,16,02,17712,167,1428,12080,39,1866
2016,16,02,10764,167,1428,12089,39,1866
2016,16,02,1588,167,1428,12090,39,1866
2016,16,02,1870,167,1428,12091,39,1866
2016,16,02,280,167,1428,12092,39,1866
2016,16,02,1869,167,1428,12093,39,1866
2016,16,02,2991,167,1428,12309,39,1866
2016,16,02,1168,167,1428,12311,39,1866
2016,16,02,1402,167,1428,12320,39,1866
2016,16,02,4206,167,1428,12318,39,1866
2016,16,02,3294,167,1428,12319,39,1866
2016,16,02,11674,167,1428,12321,39,1866
2016,16,02,1635,167,1428,12322,39,1866
2016,16,02,4000,167,1428,17040,39,1866
2016,16,02,4961,167,1428,17476,39,1866
2016,16,02,4000,167,1428,18932,39,1866
2016,16,02,16357,167,1428,18937,39,1866
2016,16,02,72416,167,1428,18943,39,1866
2016,16,02,12000,167,1428,23605,39,1866
2016,16,02,51389,167,1428,26053,39,1866
2009,23,02,79088,167,1428,18905,39,1866
2009,23,02,18000,167,1428,26057,39,1866
2009,23,02,71161,167,1428,27870,39,1866
2010,23,02,3500,167,1428,288,39,1866
2010,23,02,15000,167,1428,5956,39,1866
2010,23,02,3933,167,1428,5957,39,1866
2010,23,02,35100,167,1428,17042,39,1866
2010,23,02,129345,167,1428,18905,39,1866
2010,23,02,1999,167,1428,26057,39,1866
2010,23,02,147615,167,1428,27870,39,1866
2010,23,02,43200,167,1428,29983,39,1866
2011,23,02,2235,167,1428,5957,39,1866
2011,23,02,26346,167,1428,18905,39,1866
2011,23,02,72673,167,1428,18946,39,1866
2011,23,02,99531,167,1428,27870,39,1866
2013,28,28,1945250,488,1429,17695,31,4172
2012,28,28,60300,79,1430,17695,00,6103
2012,20,20,14752,95,1431,2952,15,623
2012,20,20,14565,95,1431,2953,15,623
2012,20,20,14700,95,1431,2954,15,623
2013,20,20,52823,95,1431,7283,15,623
2009,23,02,5500,95,1431,2030,15,623
2009,23,02,6000,95,1431,21646,15,623
2009,23,02,12000,95,1431,27445,15,623
2009,23,02,36000,95,1431,30244,15,623
2010,23,02,7000,95,1431,2030,15,623
2010,23,02,7000,95,1431,21646,15,623
2010,23,02,14000,95,1431,27445,15,623
2010,23,02,42000,95,1431,30244,15,623
2011,23,02,5000,95,1431,2030,15,623
2011,23,02,5000,95,1431,21646,15,623
2011,23,02,10000,95,1431,27445,15,623
2011,23,02,30000,95,1431,30244,15,623
2011,26,25,71500,95,1431,16784,00,6103
2012,27,25,68494,95,1431,16784,15,623
2013,20,20,8300,23,1432,6938,15,1057
2014,20,20,8300,23,1432,6938,15,1057
2012,20,20,4601,95,1433,11406,39,333
2013,20,20,5400,95,1433,9821,39,333
2014,20,20,3450,303,1433,9814,39,333
2015,20,20,5400,303,1433,9813,39,333
2016,20,20,6656,303,1433,9813,39,333
2009,23,20,4601,95,1433,11403,39,333
2011,23,20,4601,95,1433,9821,39,333
2010,23,20,4601,95,1434,11403,00,6103
2011,23,20,22430,303,1436,7282,39,640
2016,09,14,35000,303,1436,14879,39,640
2016,09,14,120000,303,1436,14880,39,640
2010,29,10,465780,303,1435,13799,00,6103
2011,29,10,465780,303,1436,13799,39,640
2015,02,17,23000,303,1436,23958,39,640
2013,01,20,130010,303,1436,13630,39,640
2014,01,20,303697,303,1436,13630,39,640
2012,16,10,465780,303,1436,13803,39,640
2013,16,10,465780,303,1436,13803,39,640
2014,16,10,471800,303,1436,13803,39,640
2014,16,13,37770,303,1436,7552,39,640
2014,16,13,15650,303,1436,7558,39,640
2014,16,13,198500,303,1436,13619,39,640
2014,16,13,78191,303,1436,17051,39,640
2015,16,10,112254,303,1436,533,39,640
2015,16,10,497120,303,1436,13803,39,640
2015,16,13,60658,303,1436,7552,39,640
2015,16,13,24367,303,1436,13623,39,640
2015,16,13,53154,303,1436,17051,39,640
2015,16,13,367000,303,1436,22095,39,640
2016,16,10,493980,303,1436,13803,39,640
2016,16,10,213502,303,1436,23008,39,640
2016,16,13,34350,303,1436,7552,39,640
2016,16,13,224534,303,1436,17050,39,640
2016,16,13,46940,303,1436,21562,39,640
2016,16,13,83590,303,1436,22094,39,640
2016,16,13,16409,303,1436,22108,39,640
2012,20,11,204922,303,1436,6301,39,640
2012,20,11,266197,303,1436,8333,39,640
2012,20,11,55500,303,1436,15732,39,640
2012,20,11,195174,303,1436,17311,39,640
2012,20,11,163625,303,1436,17312,39,640
2012,20,11,44454,303,1436,20752,39,640
2012,20,11,249012,303,1436,28765,39,640
2012,20,20,101309,303,1436,2482,39,640
2012,20,20,90000,303,1436,19125,39,640
2012,20,20,85212,303,1436,21544,39,640
2012,20,20,563376,303,1436,32225,39,640
2013,20,11,64573,303,1436,6083,39,640
2013,20,11,86130,303,1436,6071,39,640
2013,20,11,63586,303,1436,6077,39,640
2013,20,11,302433,303,1436,8333,39,640
2013,20,11,195174,303,1436,17311,39,640
2013,20,11,163625,303,1436,17312,39,640
2013,20,11,44454,303,1436,20752,39,640
2013,20,11,251800,303,1436,28765,39,640
2013,20,20,100626,303,1436,19125,39,640
2013,20,20,99420,303,1436,21206,39,640
2013,20,20,85212,303,1436,21544,39,640
2013,20,20,563376,303,1436,32225,39,640
2014,20,11,311348,303,1436,8334,39,640
2014,20,11,195451,303,1436,24661,39,640
2014,20,11,164731,303,1436,24706,39,640
2014,20,11,249108,303,1436,24707,39,640
2014,20,11,44454,303,1436,24708,39,640
2014,20,11,88475,303,1436,27116,39,640
2014,20,11,62902,303,1436,27117,39,640
2014,20,11,65181,303,1436,27122,39,640
2014,20,20,115000,303,1436,19148,39,640
2014,20,20,101309,303,1436,21210,39,640
2014,20,20,85212,303,1436,21565,39,640
2014,20,20,563376,303,1436,31425,39,640
2015,20,11,44687,303,1436,20752,39,640
2015,20,11,195829,303,1436,24705,39,640
2015,20,11,167317,303,1436,24706,39,640
2015,20,11,245647,303,1436,24707,39,640
2015,20,11,69507,303,1436,27121,39,640
2015,20,11,88614,303,1436,27123,39,640
2015,20,11,57738,303,1436,27124,39,640
2015,20,20,115860,303,1436,19125,39,640
2015,20,20,101908,303,1436,21210,39,640
2015,20,20,85799,303,1436,21544,39,640
2015,20,20,566438,303,1436,31452,39,640
2016,20,11,336398,303,1436,8348,39,640
2016,20,11,45467,303,1436,20752,39,640
2016,20,11,204906,303,1436,24705,39,640
2016,20,11,174384,303,1436,24706,39,640
2016,20,11,261771,303,1436,24707,39,640
2016,20,11,78606,303,1436,27121,39,640
2016,20,11,86111,303,1436,27123,39,640
2016,20,11,67697,303,1436,27124,39,640
2016,20,11,45596,303,1436,29676,39,640
2016,20,20,125277,303,1436,19125,39,640
2016,20,20,118946,303,1436,21210,39,640
2016,20,20,87516,303,1436,21544,39,640
2016,20,20,587921,303,1436,31452,39,640
2012,09,11,214498,303,1436,7342,39,640
2013,09,11,217298,303,1436,7340,39,640
2014,09,11,218613,303,1436,7342,39,640
2015,09,11,221964,303,1436,7341,39,640
2016,09,11,221964,303,1436,7342,39,640
2016,17,14,225888,303,1436,11507,39,640
2016,17,14,225888,303,1436,11509,39,640
2016,17,14,50206,303,1436,27113,39,640
2016,06,20,87622,303,1436,2013,39,640
2016,06,20,468801,303,1436,26977,39,640
2009,00,11,399106,303,1436,6598,39,640
2009,00,20,11061,303,1436,19915,39,640
2010,00,11,394014,303,1436,6598,39,640
2010,00,20,11673,303,1436,19915,39,640
2011,00,11,410379,303,1436,6598,39,640
2011,00,20,11321,303,1436,19915,39,640
2012,00,11,416029,303,1436,6598,39,640
2012,00,20,11061,303,1436,19915,39,640
2013,00,11,422030,303,1436,6598,39,640
2013,00,20,10670,303,1436,19915,39,640
2014,00,11,429530,303,1436,6598,39,640
2014,00,20,10670,303,1436,19915,39,640
2015,00,11,437196,303,1436,6598,39,640
2015,00,20,10930,303,1436,19915,39,640
2016,00,11,447226,303,1436,6598,39,640
2016,00,20,10800,303,1436,19915,39,640
2009,02,20,234285,303,1436,29945,39,640
2010,02,14,14433,303,1436,17873,39,640
2010,02,20,234285,303,1436,29945,39,640
2010,02,25,490,303,1436,33935,39,640
2011,02,14,126744,303,1436,17871,39,640
2011,02,20,234285,303,1436,29945,39,640
2012,02,14,139930,303,1436,17871,39,640
2012,02,14,7952,303,1436,17872,39,640
2012,02,20,234285,303,1436,29945,39,640
2013,02,14,1890,303,1436,11200,39,640
2013,02,14,1980,303,1436,13196,39,640
2013,02,14,75000,303,1436,17871,39,640
2013,02,20,234285,303,1436,29945,39,640
2014,02,14,3150,303,1436,11176,39,640
2014,02,17,23000,303,1436,23958,39,640
2014,02,20,234285,303,1436,29945,39,640
2015,02,14,2700,303,1436,11177,39,640
2015,02,20,234285,303,1436,29945,39,640
2016,02,11,400,303,1436,15278,39,640
2016,02,14,1200,303,1436,18693,39,640
2016,02,17,23000,303,1436,23958,39,640
2016,02,20,246785,303,1436,29946,39,640
2009,03,20,35557,303,1436,21563,39,640
2010,03,20,94000,303,1436,21563,39,640
2011,03,13,700,303,1436,3300,39,640
2011,03,13,650,303,1436,13690,39,640
2011,03,20,94000,303,1436,21563,39,640
2012,03,20,93688,303,1436,21563,39,640
2013,03,20,94000,303,1436,21563,39,640
2014,03,20,124000,303,1436,21564,39,640
2015,03,20,47000,303,1436,21564,39,640
2015,03,20,12000,303,1436,30846,39,640
2016,03,20,54000,303,1436,21564,39,640
2009,04,11,73500,303,1436,2165,39,640
2009,04,11,208900,303,1436,17314,39,640
2009,04,20,246152,303,1436,26986,39,640
2010,04,11,99300,303,1436,2165,39,640
2010,04,11,205000,303,1436,17314,39,640
2010,04,20,236500,303,1436,26986,39,640
2011,04,11,14970,303,1436,2165,39,640
2011,04,11,190150,303,1436,17314,39,640
2011,04,20,231867,303,1436,26986,39,640
2012,04,11,89860,303,1436,2165,39,640
2012,04,11,190150,303,1436,17314,39,640
2012,04,20,7800,303,1436,23261,39,640
2012,04,20,236500,303,1436,26986,39,640
2013,04,11,95500,303,1436,2165,39,640
2013,04,11,202000,303,1436,17314,39,640
2013,04,20,49795,303,1436,23261,39,640
2013,04,20,245180,303,1436,26986,39,640
2014,04,11,95500,303,1436,2165,39,640
2014,04,11,202000,303,1436,17314,39,640
2014,04,20,45295,303,1436,23261,39,640
2014,04,20,245180,303,1436,26986,39,640
2015,04,11,95500,303,1436,2164,39,640
2015,04,11,202000,303,1436,17314,39,640
2015,04,20,54600,303,1436,23261,39,640
2015,04,20,245180,303,1436,26986,39,640
2016,04,11,99000,303,1436,2164,39,640
2016,04,11,208000,303,1436,17314,39,640
2016,04,20,84729,303,1436,23261,39,640
2016,04,20,258564,303,1436,26986,39,640
2009,06,20,12487,303,1436,1660,39,640
2009,06,20,569652,303,1436,26977,39,640
2010,06,20,45950,303,1436,1660,39,640
2010,06,20,457000,303,1436,26977,39,640
2011,06,20,46578,303,1436,2013,39,640
2011,06,20,457769,303,1436,26977,39,640
2013,06,20,45209,303,1436,2013,39,640
2013,06,20,472000,303,1436,26977,39,640
2014,06,20,66320,303,1436,2013,39,640
2014,06,20,462381,303,1436,26977,39,640
2015,06,20,63652,303,1436,2013,39,640
2015,06,20,471000,303,1436,26977,39,640
2009,08,11,40000,303,1436,6288,39,640
2010,08,20,37307,303,1436,6288,39,640
2009,09,11,217544,303,1436,28759,39,640
2010,09,11,217544,303,1436,28759,39,640
2011,09,11,214498,303,1436,7342,39,640
2012,15,17,10000,08,1436,5719,39,640
2013,15,17,10000,08,1436,18643,39,640
2012,16,02,1038,303,1436,8293,39,640
2012,16,02,124,303,1436,10234,39,640
2012,16,02,2045,303,1436,24668,39,640
2012,16,02,16435,303,1436,28679,39,640
2012,16,02,903,303,1436,30395,39,640
2012,16,02,454,303,1436,32897,39,640
2012,16,02,454,303,1436,32899,39,640
2012,16,02,454,303,1436,32902,39,640
2012,16,02,238,303,1436,32903,39,640
2013,16,02,32546,303,1436,10229,39,640
2013,16,02,909,303,1436,16026,39,640
2013,16,02,19726,303,1436,24667,39,640
2013,16,02,1050,303,1436,25148,39,640
2013,16,02,5146,303,1436,28676,39,640
2013,16,02,30447,303,1436,28680,39,640
2013,16,02,80313,303,1436,28679,39,640
2013,16,02,27674,303,1436,28677,39,640
2013,16,02,17171,303,1436,28678,39,640
2013,16,02,15438,303,1436,28681,39,640
2014,16,02,32030,303,1436,10229,39,640
2014,16,02,134868,303,1436,12425,39,640
2014,16,02,13064,303,1436,24667,39,640
2014,16,02,654,303,1436,28676,39,640
2014,16,02,2109,303,1436,28680,39,640
2014,16,02,2667,303,1436,28679,39,640
2014,16,02,20563,303,1436,28677,39,640
2014,16,02,9939,303,1436,28681,39,640
2015,16,02,1593,303,1436,11767,39,640
2015,16,02,88190,303,1436,12425,39,640
2015,16,02,11008,303,1436,12426,39,640
2015,16,02,9837,303,1436,12428,39,640
2015,16,02,16833,303,1436,12427,39,640
2015,16,02,3513,303,1436,12429,39,640
2015,16,02,3045,303,1436,12430,39,640
2015,16,02,11261,303,1436,12600,39,640
2015,16,02,8482,303,1436,12677,39,640
2016,16,02,7244,303,1436,11767,39,640
2016,16,02,20612,303,1436,11769,39,640
2016,16,02,20473,303,1436,11857,39,640
2016,16,02,26205,303,1436,12162,39,640
2016,16,02,22990,303,1436,12239,39,640
2016,16,02,1405,303,1436,12254,39,640
2016,16,02,16939,303,1436,12325,39,640
2016,16,02,3268,303,1436,12428,39,640
2016,16,02,2251,303,1436,12429,39,640
2016,16,02,33260,303,1436,12442,39,640
2012,17,14,151775,303,1436,1769,39,640
2012,17,14,368120,303,1436,11505,39,640
2013,17,14,151497,303,1436,1769,39,640
2014,17,14,154594,303,1436,1769,39,640
2015,17,14,161437,303,1436,1769,39,640
2015,17,14,50206,303,1436,27113,39,640
2009,18,14,150840,303,1436,1769,39,640
2009,18,14,141187,303,1436,7165,39,640
2009,18,14,368120,303,1436,11505,39,640
2010,18,14,150840,303,1436,1769,39,640
2010,18,14,145193,303,1436,7165,39,640
2010,18,14,368120,303,1436,11505,39,640
2011,18,14,150840,303,1436,1769,39,640
2011,18,14,145200,303,1436,7165,39,640
2011,18,14,368120,303,1436,11505,39,640
2015,20,11,322200,303,1436,8333,39,640
2009,21,11,51377,303,1436,6106,39,640
2009,21,11,50248,303,1436,6103,39,640
2009,21,11,67427,303,1436,6105,39,640
2009,21,11,163625,303,1436,6255,39,640
2009,21,11,249012,303,1436,6260,39,640
2009,21,11,12298,303,1436,7824,39,640
2009,21,11,6297,303,1436,7825,39,640
2009,21,11,450368,303,1436,8348,39,640
2009,21,11,195174,303,1436,17310,39,640
2009,21,11,44454,303,1436,20753,39,640
2009,21,11,55500,303,1436,22675,39,640
2010,21,11,285640,303,1436,8348,39,640
2010,21,11,56863,306,1436,6106,39,640
2010,21,11,58666,306,1436,6104,39,640
2010,21,11,72942,306,1436,6107,39,640
2010,21,11,164355,306,1436,6255,39,640
2010,21,11,249743,306,1436,6260,39,640
2010,21,11,12932,306,1436,7825,39,640
2010,21,11,195905,306,1436,17310,39,640
2010,21,11,45124,306,1436,20753,39,640
2010,21,11,55500,306,1436,22675,39,640
2011,21,11,53681,302,1436,22674,39,640
2011,21,11,62151,303,1436,6106,39,640
2011,21,11,79538,303,1436,6102,39,640
2011,21,11,64709,303,1436,6108,39,640
2011,21,11,163625,303,1436,6254,39,640
2011,21,11,249012,303,1436,6260,39,640
2011,21,11,240511,303,1436,8348,39,640
2011,21,11,195174,303,1436,17310,39,640
2011,21,11,44454,303,1436,20752,39,640
2009,23,02,7521,303,1436,5750,39,640
2009,23,02,5439,303,1436,5773,39,640
2009,23,02,6295,303,1436,5213,39,640
2009,23,02,16949,303,1436,5214,39,640
2009,23,02,3678,303,1436,5659,39,640
2009,23,02,5875,303,1436,5660,39,640
2009,23,02,658,303,1436,8294,39,640
2009,23,02,5775,303,1436,10233,39,640
2009,23,02,18903,303,1436,16430,39,640
2009,23,02,23100,303,1436,24668,39,640
2009,23,02,34775,303,1436,24676,39,640
2009,23,02,4554,303,1436,24725,39,640
2009,23,02,33318,303,1436,28680,39,640
2009,23,02,4797,303,1436,32897,39,640
2009,23,02,9108,303,1436,32899,39,640
2009,23,02,790,303,1436,32900,39,640
2009,23,02,4197,303,1436,32901,39,640
2009,23,02,5009,303,1436,32902,39,640
2009,23,02,2732,303,1436,32903,39,640
2009,23,02,2277,303,1436,32904,39,640
2009,23,20,70000,303,1436,213,39,640
2009,23,20,14598,303,1436,6041,39,640
2009,23,20,6484,303,1436,6025,39,640
2009,23,20,14865,303,1436,6032,39,640
2009,23,20,8195,303,1436,6045,39,640
2009,23,20,6255,303,1436,23198,39,640
2009,23,20,564865,303,1436,24007,39,640
2009,23,20,86240,303,1436,24018,39,640
2009,23,20,102072,303,1436,27811,39,640
2009,23,20,100450,303,1436,27812,39,640
2009,23,20,5920,303,1436,27925,39,640
2010,23,02,2627,303,1436,5659,39,640
2010,23,02,5036,303,1436,5660,39,640
2010,23,02,24170,303,1436,8293,39,640
2010,23,02,530,303,1436,10233,39,640
2010,23,02,25536,303,1436,10234,39,640
2010,23,02,7356,303,1436,16430,39,640
2010,23,02,3000,303,1436,24676,39,640
2010,23,02,910,303,1436,24725,39,640
2010,23,02,1082,303,1436,28680,39,640
2010,23,02,50271,303,1436,28679,39,640
2010,23,02,13662,303,1436,30395,39,640
2010,23,02,5464,303,1436,32897,39,640
2010,23,02,6830,303,1436,32898,39,640
2010,23,02,6374,303,1436,32899,39,640
2010,23,02,5464,303,1436,32902,39,640
2010,23,02,5464,303,1436,32903,39,640
2010,23,02,1366,303,1436,32904,39,640
2010,23,20,92000,303,1436,214,39,640
2010,23,20,25105,303,1436,7279,39,640
2010,23,20,20685,303,1436,7280,39,640
2010,23,20,16096,303,1436,7281,39,640
2010,23,20,5285,303,1436,23198,39,640
2010,23,20,564865,303,1436,24005,39,640
2010,23,20,86240,303,1436,24018,39,640
2010,23,20,102072,303,1436,27811,39,640
