id,label
530,Amt für Evangelische Jugendarbeit im Kirchenkreis Spandau
531,Amt für Jugendarbeit im Ev. Kirchenkreis Berlin-Charlottenburg
532,Amt für Jugendarbeit im evangelischen Kirchenkreis Charlottenburg
533,Amt für kirchliche Dienste in der Evangelischen Kirche Berlin-Brandenburg -Schlesische Oberlausitz
534,Amt für kirchliche Dienste in der Evangelischen Kirche Berlin-Brandenburg-Schlesische Oberlausitz
535,AmyloCure GmbH
536,"AnToMe Anlagen-, Ton- und Meßtechnik GmbH"
537,Anakan GmbH
538,Andraschko Kaffee-Manufaktur GmbH & Co. KG
539,Andraschko Kaffee-Manufaktur GmbH &Co. KG
540,Andraschko Kaffeemanufaktur GmbH & Co. KG
541,Andraschko Kaffeemanufaktur GmbH &Co. KG
542,Andres Industries AG
543,Andrä AG
544,Angehörige psych. Kranker Landesverband Berlin e. V.
545,Angehörige psych. Kranker Landesverband Berlin e.V.
546,Angehörige psychisch Kranker LV Berlin e. V.
547,"Angehörige psychisch Kranker, Landesverband Berlin e. V."
548,Anglerclub Charlottenburg 1887
549,Anna-Seghers-Gesellschaft Berlin u. Mainz e. V.
550,Anna-Seghers-Gesellschaft Berlin und Mainz e. V.
551,Anne Frank Zentrum Berlin e. V.
552,Anne Frank Zentrum e. V.
553,Annedore-Leber-Berufsbildungswerk Berlin
554,Anonyme Alkoholikerkrankenhilfe e. V.
555,Anonyme Alkoholkrankenhilfe
556,Anonyme Alkoholkrankenhilfe e. V.
557,Antares IT
558,Antares-IT gGmbH
559,Anti-Drogen-Verein ADV e. V.
560,Anti-Drogen-Verein e. V.
561,Anti-Drogen-Verein e. V. (ADV)
562,Antifaschistisches Pressearchiv und Bildungszentrum Berlin e. V.
563,Antifaschistisches Pressearchiv und Bildungszentrum Berlin e.V.
564,Antirassistisch-Interkulturelles Informationszentrum ARIC) Berlin e. V.
565,Antirassistisch-Interkulturelles Informationszentrum ARiC Berlin e. V.
566,Antirassistisch-Interkulturelles Informationszentrum Berlin e. V.
567,Antistalinistische Aktion Berlin Normannenstraße e. V. (ASTAK)
568,Antistalinistische Aktion Berlin Normannenstraße e.V. (ASTAK)
569,Aokin AG
570,Apabiz e. V.
571,Aparthotel an der SpreeBetriebsgesellschaft mbH
572,Ape Unit GmbH
573,Aperto AG
574,Aperto Online Marketing GmbH
575,Applicata GmbH
576,Aqua Berlin
577,Aqua Berlin e. V.
578,ArPar UG
579,Arabische Eltern-Union e. V.
580,Arabische- Eltern-Union e. V.
581,Arabischer Frauenverein- Al Dar e. V.
582,Arabisches Kulturinstitut (AKI) e. V.
583,Arabisches Kulturinstitut AKI e. V.
584,Arabisches Kulturinstitut e. V.
585,Aramsamsam Berlin e.V.
586,Arashi Judo- und Karate-Club e. V.
587,Arashi Judo-Karate-Club e. V.
588,Arbeit Sofort GbR
